country,fuel,scenario,year,cf
LUX,gas,Net Zero 2050,2038,0.0006
LUX,gas,Net Zero 2050,2039,0.0005
LUX,gas,Net Zero 2050,2040,0.0004
LUX,gas,Net Zero 2050,2041,0.0003
LUX,gas,Net Zero 2050,2042,0.0003
LUX,gas,Net Zero 2050,2043,0.0002
LUX,gas,Net Zero 2050,2044,0.0001
LUX,gas,Net Zero 2050,2045,0.0001
LUX,gas,Net Zero 2050,2046,0.0001
LUX,gas,Net Zero 2050,2047,0.0
LUX,gas,Net Zero 2050,2048,0.0
LUX,gas,Net Zero 2050,2049,0.0
LUX,gas,Net Zero 2050,2050,0.0
NLD,gas,Current Policies,2020,0.85
NLD,gas,Current Policies,2021,0.85
NLD,gas,Current Policies,2022,0.85
NLD,gas,Current Policies,2023,0.85
NLD,gas,Current Policies,2024,0.85
NLD,gas,Current Policies,2025,0.85
NLD,gas,Current Policies,2026,0.7857
NLD,gas,Current Policies,2027,0.7156
NLD,gas,Current Policies,2028,0.6455
NLD,gas,Current Policies,2029,0.5754
NLD,gas,Current Policies,2030,0.5053
NLD,gas,Current Policies,2031,0.4394
NLD,gas,Current Policies,2032,0.3735
NLD,gas,Current Policies,2033,0.3076
NLD,gas,Current Policies,2034,0.2418
NLD,gas,Current Policies,2035,0.1759
NLD,gas,Current Policies,2036,0.1486
NLD,gas,Current Policies,2037,0.1214
NLD,gas,Current Policies,2038,0.0941
NLD,gas,Current Policies,2039,0.0669
NLD,gas,Current Policies,2040,0.0397
NLD,gas,Current Policies,2041,0.0403
NLD,gas,Current Policies,2042,0.0409
NLD,gas,Current Policies,2043,0.0415
NLD,gas,Current Policies,2044,0.0421
NLD,gas,Current Policies,2045,0.0427
NLD,gas,Current Policies,2046,0.0428
NLD,gas,Current Policies,2047,0.0428
NLD,gas,Current Policies,2048,0.0428
NLD,gas,Current Policies,2049,0.0429
NLD,gas,Current Policies,2050,0.0429
NLD,gas,Delayed transition,2020,0.85
NLD,gas,Delayed transition,2021,0.85
NLD,gas,Delayed transition,2022,0.85
NLD,gas,Delayed transition,2023,0.85
NLD,gas,Delayed transition,2024,0.85
NLD,gas,Delayed transition,2025,0.85
NLD,gas,Delayed transition,2026,0.7857
NLD,gas,Delayed transition,2027,0.7156
NLD,gas,Delayed transition,2028,0.6455
NLD,gas,Delayed transition,2029,0.5754
NLD,gas,Delayed transition,2030,0.5053
NLD,gas,Delayed transition,2031,0.435
NLD,gas,Delayed transition,2032,0.3647
NLD,gas,Delayed transition,2033,0.2944
NLD,gas,Delayed transition,2034,0.2241
NLD,gas,Delayed transition,2035,0.1538
NLD,gas,Delayed transition,2036,0.1293
NLD,gas,Delayed transition,2037,0.1048
NLD,gas,Delayed transition,2038,0.0803
NLD,gas,Delayed transition,2039,0.0558
NLD,gas,Delayed transition,2040,0.0313
NLD,gas,Delayed transition,2041,0.0285
NLD,gas,Delayed transition,2042,0.0257
NLD,gas,Delayed transition,2043,0.0229
NLD,gas,Delayed transition,2044,0.0202
NLD,gas,Delayed transition,2045,0.0174
NLD,gas,Delayed transition,2046,0.016
NLD,gas,Delayed transition,2047,0.0147
NLD,gas,Delayed transition,2048,0.0133
NLD,gas,Delayed transition,2049,0.012
NLD,gas,Delayed transition,2050,0.0106
NLD,gas,Net Zero 2050,2020,0.85
NLD,gas,Net Zero 2050,2021,0.8452
NLD,gas,Net Zero 2050,2022,0.8405
NLD,gas,Net Zero 2050,2023,0.8357
NLD,gas,Net Zero 2050,2024,0.8309
NLD,gas,Net Zero 2050,2025,0.8262
NLD,gas,Net Zero 2050,2026,0.7023
NLD,gas,Net Zero 2050,2027,0.5783
NLD,gas,Net Zero 2050,2028,0.4544
NLD,gas,Net Zero 2050,2029,0.3305
NLD,gas,Net Zero 2050,2030,0.2066
NLD,gas,Net Zero 2050,2031,0.1688
NLD,gas,Net Zero 2050,2032,0.131
NLD,gas,Net Zero 2050,2033,0.0932
NLD,gas,Net Zero 2050,2034,0.0554
NLD,gas,Net Zero 2050,2035,0.0176
NLD,gas,Net Zero 2050,2036,0.0156
NLD,gas,Net Zero 2050,2037,0.0135
NLD,gas,Net Zero 2050,2038,0.0115
NLD,gas,Net Zero 2050,2039,0.0094
NLD,gas,Net Zero 2050,2040,0.0074
NLD,gas,Net Zero 2050,2041,0.0061
NLD,gas,Net Zero 2050,2042,0.0049
NLD,gas,Net Zero 2050,2043,0.0037
NLD,gas,Net Zero 2050,2044,0.0024
NLD,gas,Net Zero 2050,2045,0.0012
NLD,gas,Net Zero 2050,2046,0.001
NLD,gas,Net Zero 2050,2047,0.0008
NLD,gas,Net Zero 2050,2048,0.0006
NLD,gas,Net Zero 2050,2049,0.0004
NLD,gas,Net Zero 2050,2050,0.0002
POL,gas,Current Policies,2020,0.85
POL,gas,Current Policies,2021,0.85
POL,gas,Current Policies,2022,0.85
POL,gas,Current Policies,2023,0.85
POL,gas,Current Policies,2024,0.85
POL,gas,Current Policies,2025,0.85
POL,gas,Current Policies,2026,0.7857
POL,gas,Current Policies,2027,0.7156
POL,gas,Current Policies,2028,0.6455
POL,gas,Current Policies,2029,0.5754
POL,gas,Current Policies,2030,0.5053
POL,gas,Current Policies,2031,0.4394
POL,gas,Current Policies,2032,0.3735
POL,gas,Current Policies,2033,0.3076
POL,gas,Current Policies,2034,0.2418
POL,gas,Current Policies,2035,0.1759
POL,gas,Current Policies,2036,0.1486
POL,gas,Current Policies,2037,0.1214
POL,gas,Current Policies,2038,0.0941
POL,gas,Current Policies,2039,0.0669
POL,gas,Current Policies,2040,0.0397
POL,gas,Current Policies,2041,0.0403
POL,gas,Current Policies,2042,0.0409
POL,gas,Current Policies,2043,0.0415
POL,gas,Current Policies,2044,0.0421
POL,gas,Current Policies,2045,0.0427
POL,gas,Current Policies,2046,0.0428
POL,gas,Current Policies,2047,0.0428
POL,gas,Current Policies,2048,0.0428
POL,gas,Current Policies,2049,0.0429
POL,gas,Current Policies,2050,0.0429
POL,gas,Delayed transition,2020,0.85
POL,gas,Delayed transition,2021,0.85
POL,gas,Delayed transition,2022,0.85
POL,gas,Delayed transition,2023,0.85
POL,gas,Delayed transition,2024,0.85
POL,gas,Delayed transition,2025,0.85
POL,gas,Delayed transition,2026,0.7857
POL,gas,Delayed transition,2027,0.7156
POL,gas,Delayed transition,2028,0.6455
POL,gas,Delayed transition,2029,0.5754
POL,gas,Delayed transition,2030,0.5053
POL,gas,Delayed transition,2031,0.435
POL,gas,Delayed transition,2032,0.3647
POL,gas,Delayed transition,2033,0.2944
POL,gas,Delayed transition,2034,0.2241
POL,gas,Delayed transition,2035,0.1538
POL,gas,Delayed transition,2036,0.1293
POL,gas,Delayed transition,2037,0.1048
POL,gas,Delayed transition,2038,0.0803
POL,gas,Delayed transition,2039,0.0558
POL,gas,Delayed transition,2040,0.0313
POL,gas,Delayed transition,2041,0.0285
POL,gas,Delayed transition,2042,0.0257
POL,gas,Delayed transition,2043,0.0229
POL,gas,Delayed transition,2044,0.0202
POL,gas,Delayed transition,2045,0.0174
POL,gas,Delayed transition,2046,0.016
POL,gas,Delayed transition,2047,0.0147
POL,gas,Delayed transition,2048,0.0133
POL,gas,Delayed transition,2049,0.012
POL,gas,Delayed transition,2050,0.0106
POL,gas,Net Zero 2050,2020,0.85
POL,gas,Net Zero 2050,2021,0.8452
POL,gas,Net Zero 2050,2022,0.8405
POL,gas,Net Zero 2050,2023,0.8357
POL,gas,Net Zero 2050,2024,0.8309
POL,gas,Net Zero 2050,2025,0.8262
POL,gas,Net Zero 2050,2026,0.7023
POL,gas,Net Zero 2050,2027,0.5783
POL,gas,Net Zero 2050,2028,0.4544
POL,gas,Net Zero 2050,2029,0.3305
POL,gas,Net Zero 2050,2030,0.2066
POL,gas,Net Zero 2050,2031,0.1688
POL,gas,Net Zero 2050,2032,0.131
POL,gas,Net Zero 2050,2033,0.0932
POL,gas,Net Zero 2050,2034,0.0554
POL,gas,Net Zero 2050,2035,0.0176
POL,gas,Net Zero 2050,2036,0.0156
POL,gas,Net Zero 2050,2037,0.0135
POL,gas,Net Zero 2050,2038,0.0115
POL,gas,Net Zero 2050,2039,0.0094
POL,gas,Net Zero 2050,2040,0.0074
POL,gas,Net Zero 2050,2041,0.0061
POL,gas,Net Zero 2050,2042,0.0049
POL,gas,Net Zero 2050,2043,0.0037
POL,gas,Net Zero 2050,2044,0.0024
POL,gas,Net Zero 2050,2045,0.0012
POL,gas,Net Zero 2050,2046,0.001
POL,gas,Net Zero 2050,2047,0.0008
POL,gas,Net Zero 2050,2048,0.0006
POL,gas,Net Zero 2050,2049,0.0004
POL,gas,Net Zero 2050,2050,0.0002
PRT,gas,Current Policies,2020,0.5274
PRT,gas,Current Policies,2021,0.5281
PRT,gas,Current Policies,2022,0.5288
PRT,gas,Current Policies,2023,0.5296
PRT,gas,Current Policies,2024,0.5303
PRT,gas,Current Policies,2025,0.531
PRT,gas,Current Policies,2026,0.4875
PRT,gas,Current Policies,2027,0.444
PRT,gas,Current Policies,2028,0.4005
PRT,gas,Current Policies,2029,0.357
PRT,gas,Current Policies,2030,0.3135
PRT,gas,Current Policies,2031,0.2726
PRT,gas,Current Policies,2032,0.2318
PRT,gas,Current Policies,2033,0.1909
PRT,gas,Current Policies,2034,0.15
PRT,gas,Current Policies,2035,0.1091
PRT,gas,Current Policies,2036,0.0922
PRT,gas,Current Policies,2037,0.0753
PRT,gas,Current Policies,2038,0.0584
PRT,gas,Current Policies,2039,0.0415
PRT,gas,Current Policies,2040,0.0246
PRT,gas,Current Policies,2041,0.025
PRT,gas,Current Policies,2042,0.0254
PRT,gas,Current Policies,2043,0.0258
PRT,gas,Current Policies,2044,0.0261
PRT,gas,Current Policies,2045,0.0265
PRT,gas,Current Policies,2046,0.0265
PRT,gas,Current Policies,2047,0.0266
PRT,gas,Current Policies,2048,0.0266
PRT,gas,Current Policies,2049,0.0266
PRT,gas,Current Policies,2050,0.0266
PRT,gas,Delayed transition,2020,0.5274
PRT,gas,Delayed transition,2021,0.5281
PRT,gas,Delayed transition,2022,0.5288
PRT,gas,Delayed transition,2023,0.5296
PRT,gas,Delayed transition,2024,0.5303
PRT,gas,Delayed transition,2025,0.531
PRT,gas,Delayed transition,2026,0.4875
PRT,gas,Delayed transition,2027,0.444
PRT,gas,Delayed transition,2028,0.4005
PRT,gas,Delayed transition,2029,0.357
PRT,gas,Delayed transition,2030,0.3135
PRT,gas,Delayed transition,2031,0.2699
PRT,gas,Delayed transition,2032,0.2263
PRT,gas,Delayed transition,2033,0.1827
PRT,gas,Delayed transition,2034,0.139
PRT,gas,Delayed transition,2035,0.0954
PRT,gas,Delayed transition,2036,0.0802
PRT,gas,Delayed transition,2037,0.065
PRT,gas,Delayed transition,2038,0.0498
PRT,gas,Delayed transition,2039,0.0346
PRT,gas,Delayed transition,2040,0.0194
PRT,gas,Delayed transition,2041,0.0177
PRT,gas,Delayed transition,2042,0.016
PRT,gas,Delayed transition,2043,0.0142
PRT,gas,Delayed transition,2044,0.0125
PRT,gas,Delayed transition,2045,0.0108
PRT,gas,Delayed transition,2046,0.0099
PRT,gas,Delayed transition,2047,0.0091
PRT,gas,Delayed transition,2048,0.0083
PRT,gas,Delayed transition,2049,0.0074
PRT,gas,Delayed transition,2050,0.0066
PRT,gas,Net Zero 2050,2020,0.5274
PRT,gas,Net Zero 2050,2021,0.5244
PRT,gas,Net Zero 2050,2022,0.5215
PRT,gas,Net Zero 2050,2023,0.5185
PRT,gas,Net Zero 2050,2024,0.5156
PRT,gas,Net Zero 2050,2025,0.5126
PRT,gas,Net Zero 2050,2026,0.4357
PRT,gas,Net Zero 2050,2027,0.3588
PRT,gas,Net Zero 2050,2028,0.2819
PRT,gas,Net Zero 2050,2029,0.2051
PRT,gas,Net Zero 2050,2030,0.1282
PRT,gas,Net Zero 2050,2031,0.1047
PRT,gas,Net Zero 2050,2032,0.0813
PRT,gas,Net Zero 2050,2033,0.0578
PRT,gas,Net Zero 2050,2034,0.0344
PRT,gas,Net Zero 2050,2035,0.0109
PRT,gas,Net Zero 2050,2036,0.0097
PRT,gas,Net Zero 2050,2037,0.0084
PRT,gas,Net Zero 2050,2038,0.0071
PRT,gas,Net Zero 2050,2039,0.0058
PRT,gas,Net Zero 2050,2040,0.0046
PRT,gas,Net Zero 2050,2041,0.0038
PRT,gas,Net Zero 2050,2042,0.003
PRT,gas,Net Zero 2050,2043,0.0023
PRT,gas,Net Zero 2050,2044,0.0015
PRT,gas,Net Zero 2050,2045,0.0007
PRT,gas,Net Zero 2050,2046,0.0006
PRT,gas,Net Zero 2050,2047,0.0005
PRT,gas,Net Zero 2050,2048,0.0004
PRT,gas,Net Zero 2050,2049,0.0003
PRT,gas,Net Zero 2050,2050,0.0001
ROU,gas,Current Policies,2020,0.2759
ROU,gas,Current Policies,2021,0.2763
ROU,gas,Current Policies,2022,0.2766
ROU,gas,Current Policies,2023,0.277
ROU,gas,Current Policies,2024,0.2774
ROU,gas,Current Policies,2025,0.2778
ROU,gas,Current Policies,2026,0.255
ROU,gas,Current Policies,2027,0.2323
ROU,gas,Current Policies,2028,0.2095
ROU,gas,Current Policies,2029,0.1868
ROU,gas,Current Policies,2030,0.164
ROU,gas,Current Policies,2031,0.1426
ROU,gas,Current Policies,2032,0.1212
ROU,gas,Current Policies,2033,0.0999
ROU,gas,Current Policies,2034,0.0785
ROU,gas,Current Policies,2035,0.0571
ROU,gas,Current Policies,2036,0.0482
ROU,gas,Current Policies,2037,0.0394
ROU,gas,Current Policies,2038,0.0306
ROU,gas,Current Policies,2039,0.0217
ROU,gas,Current Policies,2040,0.0129
ROU,gas,Current Policies,2041,0.0131
ROU,gas,Current Policies,2042,0.0133
ROU,gas,Current Policies,2043,0.0135
ROU,gas,Current Policies,2044,0.0137
ROU,gas,Current Policies,2045,0.0139
ROU,gas,Current Policies,2046,0.0139
ROU,gas,Current Policies,2047,0.0139
ROU,gas,Current Policies,2048,0.0139
ROU,gas,Current Policies,2049,0.0139
ROU,gas,Current Policies,2050,0.0139
ROU,gas,Delayed transition,2020,0.2759
ROU,gas,Delayed transition,2021,0.2763
ROU,gas,Delayed transition,2022,0.2766
ROU,gas,Delayed transition,2023,0.277
ROU,gas,Delayed transition,2024,0.2774
ROU,gas,Delayed transition,2025,0.2778
ROU,gas,Delayed transition,2026,0.255
ROU,gas,Delayed transition,2027,0.2323
ROU,gas,Delayed transition,2028,0.2095
ROU,gas,Delayed transition,2029,0.1868
ROU,gas,Delayed transition,2030,0.164
ROU,gas,Delayed transition,2031,0.1412
ROU,gas,Delayed transition,2032,0.1184
ROU,gas,Delayed transition,2033,0.0956
ROU,gas,Delayed transition,2034,0.0727
ROU,gas,Delayed transition,2035,0.0499
ROU,gas,Delayed transition,2036,0.042
ROU,gas,Delayed transition,2037,0.034
ROU,gas,Delayed transition,2038,0.0261
ROU,gas,Delayed transition,2039,0.0181
ROU,gas,Delayed transition,2040,0.0102
ROU,gas,Delayed transition,2041,0.0093
ROU,gas,Delayed transition,2042,0.0084
ROU,gas,Delayed transition,2043,0.0074
ROU,gas,Delayed transition,2044,0.0065
ROU,gas,Delayed transition,2045,0.0056
ROU,gas,Delayed transition,2046,0.0052
ROU,gas,Delayed transition,2047,0.0048
ROU,gas,Delayed transition,2048,0.0043
ROU,gas,Delayed transition,2049,0.0039
ROU,gas,Delayed transition,2050,0.0034
ROU,gas,Net Zero 2050,2020,0.2759
ROU,gas,Net Zero 2050,2021,0.2743
ROU,gas,Net Zero 2050,2022,0.2728
ROU,gas,Net Zero 2050,2023,0.2712
ROU,gas,Net Zero 2050,2024,0.2697
ROU,gas,Net Zero 2050,2025,0.2682
ROU,gas,Net Zero 2050,2026,0.2279
ROU,gas,Net Zero 2050,2027,0.1877
ROU,gas,Net Zero 2050,2028,0.1475
ROU,gas,Net Zero 2050,2029,0.1073
ROU,gas,Net Zero 2050,2030,0.0671
ROU,gas,Net Zero 2050,2031,0.0548
ROU,gas,Net Zero 2050,2032,0.0425
ROU,gas,Net Zero 2050,2033,0.0303
ROU,gas,Net Zero 2050,2034,0.018
ROU,gas,Net Zero 2050,2035,0.0057
ROU,gas,Net Zero 2050,2036,0.0051
ROU,gas,Net Zero 2050,2037,0.0044
ROU,gas,Net Zero 2050,2038,0.0037
ROU,gas,Net Zero 2050,2039,0.0031
ROU,gas,Net Zero 2050,2040,0.0024
ROU,gas,Net Zero 2050,2041,0.002
ROU,gas,Net Zero 2050,2042,0.0016
ROU,gas,Net Zero 2050,2043,0.0012
ROU,gas,Net Zero 2050,2044,0.0008
ROU,gas,Net Zero 2050,2045,0.0004
ROU,gas,Net Zero 2050,2046,0.0003
ROU,gas,Net Zero 2050,2047,0.0003
ROU,gas,Net Zero 2050,2048,0.0002
ROU,gas,Net Zero 2050,2049,0.0001
ROU,gas,Net Zero 2050,2050,0.0001
SVK,gas,Current Policies,2020,0.6065
SVK,gas,Current Policies,2021,0.6074
SVK,gas,Current Policies,2022,0.6082
SVK,gas,Current Policies,2023,0.609
SVK,gas,Current Policies,2024,0.6099
SVK,gas,Current Policies,2025,0.6107
SVK,gas,Current Policies,2026,0.5607
SVK,gas,Current Policies,2027,0.5106
SVK,gas,Current Policies,2028,0.4606
SVK,gas,Current Policies,2029,0.4106
SVK,gas,Current Policies,2030,0.3606
SVK,gas,Current Policies,2031,0.3136
SVK,gas,Current Policies,2032,0.2665
SVK,gas,Current Policies,2033,0.2195
SVK,gas,Current Policies,2034,0.1725
SVK,gas,Current Policies,2035,0.1255
SVK,gas,Current Policies,2036,0.1061
SVK,gas,Current Policies,2037,0.0866
SVK,gas,Current Policies,2038,0.0672
SVK,gas,Current Policies,2039,0.0477
SVK,gas,Current Policies,2040,0.0283
SVK,gas,Current Policies,2041,0.0287
SVK,gas,Current Policies,2042,0.0292
SVK,gas,Current Policies,2043,0.0296
SVK,gas,Current Policies,2044,0.0301
SVK,gas,Current Policies,2045,0.0305
SVK,gas,Current Policies,2046,0.0305
SVK,gas,Current Policies,2047,0.0306
SVK,gas,Current Policies,2048,0.0306
SVK,gas,Current Policies,2049,0.0306
SVK,gas,Current Policies,2050,0.0306
SVK,gas,Delayed transition,2020,0.6065
SVK,gas,Delayed transition,2021,0.6074
SVK,gas,Delayed transition,2022,0.6082
SVK,gas,Delayed transition,2023,0.609
SVK,gas,Delayed transition,2024,0.6099
SVK,gas,Delayed transition,2025,0.6107
SVK,gas,Delayed transition,2026,0.5607
SVK,gas,Delayed transition,2027,0.5106
SVK,gas,Delayed transition,2028,0.4606
SVK,gas,Delayed transition,2029,0.4106
SVK,gas,Delayed transition,2030,0.3606
SVK,gas,Delayed transition,2031,0.3104
SVK,gas,Delayed transition,2032,0.2602
SVK,gas,Delayed transition,2033,0.2101
SVK,gas,Delayed transition,2034,0.1599
SVK,gas,Delayed transition,2035,0.1097
SVK,gas,Delayed transition,2036,0.0923
SVK,gas,Delayed transition,2037,0.0748
SVK,gas,Delayed transition,2038,0.0573
SVK,gas,Delayed transition,2039,0.0398
SVK,gas,Delayed transition,2040,0.0223
SVK,gas,Delayed transition,2041,0.0204
SVK,gas,Delayed transition,2042,0.0184
SVK,gas,Delayed transition,2043,0.0164
SVK,gas,Delayed transition,2044,0.0144
SVK,gas,Delayed transition,2045,0.0124
SVK,gas,Delayed transition,2046,0.0114
SVK,gas,Delayed transition,2047,0.0105
SVK,gas,Delayed transition,2048,0.0095
SVK,gas,Delayed transition,2049,0.0085
SVK,gas,Delayed transition,2050,0.0076
SVK,gas,Net Zero 2050,2020,0.6065
SVK,gas,Net Zero 2050,2021,0.6031
SVK,gas,Net Zero 2050,2022,0.5997
SVK,gas,Net Zero 2050,2023,0.5963
SVK,gas,Net Zero 2050,2024,0.5929
SVK,gas,Net Zero 2050,2025,0.5895
SVK,gas,Net Zero 2050,2026,0.5011
SVK,gas,Net Zero 2050,2027,0.4127
SVK,gas,Net Zero 2050,2028,0.3243
SVK,gas,Net Zero 2050,2029,0.2358
SVK,gas,Net Zero 2050,2030,0.1474
SVK,gas,Net Zero 2050,2031,0.1205
SVK,gas,Net Zero 2050,2032,0.0935
SVK,gas,Net Zero 2050,2033,0.0665
SVK,gas,Net Zero 2050,2034,0.0396
SVK,gas,Net Zero 2050,2035,0.0126
SVK,gas,Net Zero 2050,2036,0.0111
SVK,gas,Net Zero 2050,2037,0.0097
SVK,gas,Net Zero 2050,2038,0.0082
SVK,gas,Net Zero 2050,2039,0.0067
SVK,gas,Net Zero 2050,2040,0.0053
SVK,gas,Net Zero 2050,2041,0.0044
SVK,gas,Net Zero 2050,2042,0.0035
SVK,gas,Net Zero 2050,2043,0.0026
SVK,gas,Net Zero 2050,2044,0.0017
SVK,gas,Net Zero 2050,2045,0.0008
SVK,gas,Net Zero 2050,2046,0.0007
SVK,gas,Net Zero 2050,2047,0.0006
SVK,gas,Net Zero 2050,2048,0.0004
SVK,gas,Net Zero 2050,2049,0.0003
SVK,gas,Net Zero 2050,2050,0.0002
SVN,gas,Current Policies,2020,0.169
SVN,gas,Current Policies,2021,0.1692
SVN,gas,Current Policies,2022,0.1695
SVN,gas,Current Policies,2023,0.1697
SVN,gas,Current Policies,2024,0.1699
SVN,gas,Current Policies,2025,0.1702
SVN,gas,Current Policies,2026,0.1562
SVN,gas,Current Policies,2027,0.1423
SVN,gas,Current Policies,2028,0.1283
SVN,gas,Current Policies,2029,0.1144
SVN,gas,Current Policies,2030,0.1005
SVN,gas,Current Policies,2031,0.0874
SVN,gas,Current Policies,2032,0.0743
SVN,gas,Current Policies,2033,0.0612
SVN,gas,Current Policies,2034,0.0481
SVN,gas,Current Policies,2035,0.035
SVN,gas,Current Policies,2036,0.0296
SVN,gas,Current Policies,2037,0.0241
SVN,gas,Current Policies,2038,0.0187
SVN,gas,Current Policies,2039,0.0133
SVN,gas,Current Policies,2040,0.0079
SVN,gas,Current Policies,2041,0.008
SVN,gas,Current Policies,2042,0.0081
SVN,gas,Current Policies,2043,0.0083
SVN,gas,Current Policies,2044,0.0084
SVN,gas,Current Policies,2045,0.0085
SVN,gas,Current Policies,2046,0.0085
SVN,gas,Current Policies,2047,0.0085
SVN,gas,Current Policies,2048,0.0085
SVN,gas,Current Policies,2049,0.0085
SVN,gas,Current Policies,2050,0.0085
SVN,gas,Delayed transition,2020,0.169
SVN,gas,Delayed transition,2021,0.1692
SVN,gas,Delayed transition,2022,0.1695
SVN,gas,Delayed transition,2023,0.1697
SVN,gas,Delayed transition,2024,0.1699
SVN,gas,Delayed transition,2025,0.1702
SVN,gas,Delayed transition,2026,0.1562
SVN,gas,Delayed transition,2027,0.1423
SVN,gas,Delayed transition,2028,0.1283
SVN,gas,Delayed transition,2029,0.1144
SVN,gas,Delayed transition,2030,0.1005
SVN,gas,Delayed transition,2031,0.0865
SVN,gas,Delayed transition,2032,0.0725
SVN,gas,Delayed transition,2033,0.0585
SVN,gas,Delayed transition,2034,0.0446
SVN,gas,Delayed transition,2035,0.0306
SVN,gas,Delayed transition,2036,0.0257
SVN,gas,Delayed transition,2037,0.0208
SVN,gas,Delayed transition,2038,0.016
SVN,gas,Delayed transition,2039,0.0111
SVN,gas,Delayed transition,2040,0.0062
SVN,gas,Delayed transition,2041,0.0057
SVN,gas,Delayed transition,2042,0.0051
SVN,gas,Delayed transition,2043,0.0046
SVN,gas,Delayed transition,2044,0.004
SVN,gas,Delayed transition,2045,0.0035
SVN,gas,Delayed transition,2046,0.0032
SVN,gas,Delayed transition,2047,0.0029
SVN,gas,Delayed transition,2048,0.0026
SVN,gas,Delayed transition,2049,0.0024
SVN,gas,Delayed transition,2050,0.0021
SVN,gas,Net Zero 2050,2020,0.169
SVN,gas,Net Zero 2050,2021,0.1681
SVN,gas,Net Zero 2050,2022,0.1671
SVN,gas,Net Zero 2050,2023,0.1662
SVN,gas,Net Zero 2050,2024,0.1652
SVN,gas,Net Zero 2050,2025,0.1643
SVN,gas,Net Zero 2050,2026,0.1396
SVN,gas,Net Zero 2050,2027,0.115
SVN,gas,Net Zero 2050,2028,0.0904
SVN,gas,Net Zero 2050,2029,0.0657
SVN,gas,Net Zero 2050,2030,0.0411
SVN,gas,Net Zero 2050,2031,0.0336
SVN,gas,Net Zero 2050,2032,0.026
SVN,gas,Net Zero 2050,2033,0.0185
SVN,gas,Net Zero 2050,2034,0.011
SVN,gas,Net Zero 2050,2035,0.0035
SVN,gas,Net Zero 2050,2036,0.0031
SVN,gas,Net Zero 2050,2037,0.0027
SVN,gas,Net Zero 2050,2038,0.0023
SVN,gas,Net Zero 2050,2039,0.0019
SVN,gas,Net Zero 2050,2040,0.0015
SVN,gas,Net Zero 2050,2041,0.0012
SVN,gas,Net Zero 2050,2042,0.001
SVN,gas,Net Zero 2050,2043,0.0007
SVN,gas,Net Zero 2050,2044,0.0005
SVN,gas,Net Zero 2050,2045,0.0002
SVN,gas,Net Zero 2050,2046,0.0002
SVN,gas,Net Zero 2050,2047,0.0002
SVN,gas,Net Zero 2050,2048,0.0001
SVN,gas,Net Zero 2050,2049,0.0001
SVN,gas,Net Zero 2050,2050,0.0
ESP,gas,Current Policies,2020,0.3282
ESP,gas,Current Policies,2021,0.3287
ESP,gas,Current Policies,2022,0.3291
ESP,gas,Current Policies,2023,0.3296
ESP,gas,Current Policies,2024,0.33
ESP,gas,Current Policies,2025,0.3305
ESP,gas,Current Policies,2026,0.3034
ESP,gas,Current Policies,2027,0.2763
ESP,gas,Current Policies,2028,0.2493
ESP,gas,Current Policies,2029,0.2222
ESP,gas,Current Policies,2030,0.1951
ESP,gas,Current Policies,2031,0.1697
ESP,gas,Current Policies,2032,0.1442
ESP,gas,Current Policies,2033,0.1188
ESP,gas,Current Policies,2034,0.0934
ESP,gas,Current Policies,2035,0.0679
ESP,gas,Current Policies,2036,0.0574
ESP,gas,Current Policies,2037,0.0469
ESP,gas,Current Policies,2038,0.0364
ESP,gas,Current Policies,2039,0.0258
ESP,gas,Current Policies,2040,0.0153
ESP,gas,Current Policies,2041,0.0156
ESP,gas,Current Policies,2042,0.0158
ESP,gas,Current Policies,2043,0.016
ESP,gas,Current Policies,2044,0.0163
ESP,gas,Current Policies,2045,0.0165
ESP,gas,Current Policies,2046,0.0165
ESP,gas,Current Policies,2047,0.0165
ESP,gas,Current Policies,2048,0.0165
ESP,gas,Current Policies,2049,0.0166
ESP,gas,Current Policies,2050,0.0166
ESP,gas,Delayed transition,2020,0.3282
ESP,gas,Delayed transition,2021,0.3287
